year,track_id,track_name,artist_name,album_name,plays,total_minutes,skip_rate,shuffle_rate,has_features,genre,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2024,1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,Black Sabbath,Paranoid,13,28.91,0.1538,0.0769,True,Rock,69,4.52e-05,0.415,168406,0.658,0.000735,E,0.176,-12.051,Minor,0.0696,163.015,4/4,0.45
2024,225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Armageddon - The Album,13,13.33,0.6923,0.4615,True,Rock,78,0.165,0.383,298760,0.662,0.0,D,0.248,-5.162,Major,0.0333,121.154,4/4,0.138
2024,31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,The Definitive Collection,13,36.12,0.3846,0.0769,True,Pop,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
2024,76GlO5H5RT6g7y0gev86Nk,Just like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",13,23.88,0.4615,0.0,True,Children’s Music,65,0.0271,0.43,212000,0.971,2.16e-05,A,0.185,-3.845,Major,0.0524,151.219,4/4,0.764
2024,0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),Natalie Cole,Inseparable,12,24.18,0.1667,0.0,True,Rock,71,0.228,0.685,171960,0.623,0.00234,G#,0.0295,-11.146,Major,0.042,126.739,4/4,0.896
2024,0z9dPcBhJvqO06QMaKelUE,Drunk on Halloween,Wallows,Drunk on Halloween,12,32.15,0.25,0.0833,True,Rock,62,0.231,0.631,237027,0.634,1.3e-05,F#,0.0924,-4.456,Major,0.0247,100.967,4/4,0.774
2024,3IXRdLsQib8m0hBbQpe7T8,Hang Me Up To Dry,Cold War Kids,Robbers & Cowards,12,15.49,0.5833,0.1667,True,Children’s Music,62,0.0241,0.509,218787,0.916,0.000402,D,0.36,-2.793,Major,0.0324,92.432,4/4,0.672
2024,3jp7Ryj1sX3riA7NQaVlLd,Whistle For The Choir,The Fratellis,Costello Music,12,23.49,0.4167,0.0833,True,Children’s Music,50,0.0591,0.579,215853,0.686,0.0,E,0.0876,-4.336,Major,0.0338,131.634,4/4,0.761
2024,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,12,40.46,0.3333,0.4167,True,Pop,77,0.126,0.878,365467,0.821,0.0461,B,0.183,-9.875,Major,0.089,118.881,4/4,0.947
2024,4MLBqAEzNN89o2M9h92Z26,Get Back - Remastered 2009,The Beatles,Let It Be,12,25.16,0.3333,0.1667,True,Rock,65,0.492,0.761,189387,0.592,0.00626,D,0.61,-9.836,Major,0.0586,123.095,4/4,0.332
2024,5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,El Camino,12,14.19,0.5833,0.1667,True,Rock,72,0.00417,0.356,193653,0.872,0.00975,D,0.0997,-7.837,Major,0.068,166.3,4/4,0.607
2024,5HgAZuHFAU5qLLMYuIQkgq,Run Right Back,The Black Keys,El Camino,12,14.34,0.4167,0.1667,True,Rock,56,0.03,0.511,197000,0.766,0.00752,D,0.221,-5.445,Minor,0.0473,79.963,4/4,0.632
2024,5t1Eqjxu93ub0LiTgxZQOB,Flathead,The Fratellis,Costello Music,12,15.79,0.5833,0.0,True,Alternative,41,0.0118,0.599,197440,0.942,0.0,C,0.327,-5.196,Major,0.155,105.144,4/4,0.334
2024,6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,The Hives,Veni Vidi Vicious,12,7.25,0.75,0.0,True,Dance,60,0.00109,0.451,199760,0.929,0.00785,F,0.442,-5.021,Major,0.0549,135.767,4/4,0.378
2024,7KwJrAQMoJyUEBes3evMLv,Orpheus Under the Influence,The Buttertones,Buttertones,12,4.87,0.8333,0.0,True,Rock,57,0.0365,0.362,134080,0.871,0.000256,D,0.114,-6.546,Major,0.0502,151.722,4/4,0.526
2024,7tZwFmarYtM2Yxy8IRW8wb,Baby Where You Are,Mountain Man,Magic Ship,12,11.13,0.6667,0.0833,True,Folk,43,0.945,0.608,169333,0.0491,0.0321,G,0.115,-19.527,Major,0.0382,127.688,3/4,0.337
2024,07CyrZF9eVd02zzIse7tZA,In Between Days - 2006 Remaster,The Cure,The Head on the Door,11,20.32,0.3636,0.0909,True,Children’s Music,53,0.109,0.541,177987,0.83,0.701,A,0.167,-6.246,Major,0.0316,142.592,4/4,0.711
2024,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,Greatest Hits,11,18.3,0.6364,0.0,True,Rock,69,0.017,0.622,264907,0.54,0.00771,F,0.265,-13.99,Major,0.0261,130.879,4/4,0.847
2024,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,Talking Heads '77,11,19.12,0.5455,0.0909,True,Dance,72,0.0707,0.721,261413,0.521,0.00552,D,0.127,-8.123,Major,0.0612,123.118,4/4,0.942
2024,1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,OK Go,Oh No,11,7.39,0.7273,0.0909,True,Pop,63,0.000342,0.537,179813,0.882,9.06e-05,C,0.12,-2.306,Major,0.0403,145.729,4/4,0.81
2024,27qG9sy9FaxB7sd3pRMAAO,Jackie Wants a Black Eye,Dr. Dog,"Shame, Shame",11,19.01,0.4545,0.0,True,Folk,44,0.151,0.508,184827,0.695,1.1e-06,C,0.448,-5.368,Major,0.12,143.142,4/4,0.707
2024,4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,Hozier,Hozier (Expanded Edition),11,27.21,0.2727,0.0909,True,Folk,67,0.0579,0.555,223120,0.727,7.52e-06,F#,0.0937,-4.202,Major,0.0388,82.142,4/4,0.739
2024,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair,11,12.86,0.7273,0.0909,True,Pop,81,0.372,0.638,251489,0.8,0.00553,G,0.113,-12.077,Major,0.0572,112.055,4/4,0.569
2024,5lWRaa0fBxDE5yU91npPq7,Just A Girl,No Doubt,Tragic Kingdom,11,22.27,0.0909,0.0,True,Rock,63,0.0999,0.637,209200,0.904,8.2e-05,D,0.138,-4.769,Major,0.0505,108.011,4/4,0.77
2024,64D3dzWyj0GpQT1AHx4kbK,Panic - 2011 Remaster,The Smiths,Louder Than Bombs,11,10.0,0.6364,0.0,True,Indie,62,0.0175,0.53,140507,0.861,0.0177,G,0.0857,-4.67,Major,0.0372,130.476,4/4,0.844
2024,6suRRwX61xSMfU7wJuCVdy,For Reasons Unknown,The Killers,Sam's Town,11,17.04,0.4545,0.0909,True,Rock,61,0.000458,0.504,212267,0.884,0.0399,D#,0.108,-4.214,Major,0.0366,140.398,4/4,0.516
2024,7wmYgsLNRB9EpqpvR3hkvN,Problems III,The Growlers,Casual Acquaintances,11,26.13,0.2727,0.0,True,Rock,54,0.0489,0.332,214106,0.731,0.00347,C,0.178,-4.565,Major,0.0446,90.028,4/4,0.636
2024,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,The Queen Is Dead,10,19.8,0.5,0.0,True,Indie,72,0.04,0.523,244587,0.769,0.0,E,0.136,-5.855,Major,0.0269,136.162,4/4,0.876
2024,0zqmyB1prgGGiOS10sjH8A,"When They Fight, They Fight",Generationals,Con Law,10,16.38,0.4,0.0,True,Pop,62,0.242,0.755,200213,0.898,0.000145,B,0.144,-2.051,Minor,0.0323,119.756,4/4,0.966
2024,1qjrYozGqc7upUgfN776lZ,Sara Smile,Daryl Hall & John Oates,Daryl Hall & John Oates (The Silver Album),10,12.83,0.6,0.1,True,Rock,65,0.354,0.592,185293,0.397,0.000894,D,0.119,-10.81,Minor,0.0676,150.038,3/4,0.205
2024,25YlltWXRb9k7KbrEBRuhJ,Lo/Hi,The Black Keys,"""Let's Rock""",10,23.06,0.2,0.2,True,Alternative,66,0.0151,0.606,177768,0.679,0.000433,D,0.0962,-7.445,Major,0.0321,122.016,4/4,0.707
2024,2AX5E86cn9n2dgioZEjirI,Golden Brown,The Stranglers,La Folie,10,20.94,0.3,0.1,True,Dance,67,0.143,0.562,206760,0.383,0.124,F#,0.138,-15.474,Major,0.0304,93.764,3/4,0.599
2024,3mYCd23hPxJW5okSvMoy3x,Heart In a Cage,The Strokes,First Impressions Of Earth,10,17.14,0.5,0.1,True,Children’s Music,50,2.73e-06,0.418,206173,0.857,0.805,G#,0.368,-5.133,Major,0.0404,140.02,4/4,0.12
2024,3mlMpmY8oZIBFc39D9zLbh,The Long And Winding Road - Remastered 2009,The Beatles,Let It Be,10,19.36,0.4,0.4,True,Rock,61,0.756,0.299,218187,0.329,0.0105,D#,0.0559,-10.096,Major,0.0279,132.282,4/4,0.392
2024,45QyGXbqTWaFUrIKe2ugs3,D Is for Dangerous,Arctic Monkeys,Favourite Worst Nightmare,10,9.43,0.6,0.1,True,Rock,49,1.05e-05,0.551,134733,0.928,0.000108,C#,0.145,-4.776,Major,0.0365,145.057,4/4,0.736
2024,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,10,18.11,0.5,0.2,True,Rock,82,0.0115,0.64,216320,0.74,0.00678,E,0.167,-4.083,Major,0.0284,116.879,4/4,0.785
2024,6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,Room On Fire,10,7.91,0.7,0.0,True,Indie,58,0.312,0.452,153133,0.889,0.8,E,0.558,-3.838,Major,0.0379,145.056,4/4,0.591
2024,6squXSZ3rl7tENdZiOuIEj,Here In My Arms,Leon Bridges,Coming Home,10,16.35,0.2,0.4,True,Soul,56,0.608,0.555,126920,0.414,0.00615,C#,0.0969,-8.514,Minor,0.0261,73.64,4/4,0.673
2024,6yCjhDzcVIfxvTjBKhhn7P,Sunday Morning,No Doubt,Tragic Kingdom,10,25.02,0.3,0.1,True,Rock,53,0.00906,0.589,273067,0.785,1.82e-05,E,0.127,-5.367,Major,0.0312,157.109,4/4,0.787
2024,6zeDYmP3ARpURvpK29Q09P,Someday,Sugar Ray,14:59,10,10.41,0.7,0.0,True,Rock,56,0.0105,0.745,242800,0.682,0.0862,C#,0.21,-4.39,Minor,0.0287,110.857,4/4,0.938
2024,7MBSbBrx0TvBYyKEcpGcJb,Sweet Marie,The Walters,Young Men,10,13.27,0.3,0.0,True,Indie,52,0.914,0.245,137092,0.425,0.646,A,0.116,-8.379,Major,0.0324,203.816,4/4,0.254
2024,7m7V3K1yHLfJB2Sx9FKinU,Just to Hear You Say That You Love Me (with Tim McGraw),Faith Hill,Faith,10,13.73,0.7,0.1,True,Country,42,0.292,0.473,268373,0.536,0.0,C#,0.107,-8.517,Major,0.0251,82.769,4/4,0.216
2025,6Qb7gtV6Q4MnUjSbkFcopl,50 Ways to Leave Your Lover,Paul Simon,Still Crazy After All These Years,31,47.09,0.4516,0.0968,True,Folk,69,0.166,0.815,217347,0.372,0.000116,G,0.0767,-12.814,Major,0.0752,101.684,4/4,0.293
2025,4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.,Hamilton,24,11.5,0.7083,0.0417,True,Jazz,72,0.524,0.609,236738,0.435,0.0,B,0.118,-7.862,Minor,0.284,131.998,4/4,0.563
2025,6L0BBPYeWnaQJeDa0ox0IA,Impossible Germany,Wilco,Sky Blue Sky,21,75.25,0.4286,0.0,True,Country,49,0.584,0.553,357160,0.727,0.138,E,0.113,-6.395,Minor,0.0254,104.95,4/4,0.507
2025,7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House,Crowded House,21,48.43,0.2381,0.1429,True,Rock,73,0.0148,0.439,236933,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,4/4,0.551
2025,1Omt5bfz1tZUCqd26HxbS0,Beyond,Leon Bridges,Good Thing,19,48.92,0.1579,0.1053,True,Blues,68,0.229,0.58,240600,0.687,0.0,F#,0.109,-5.4,Major,0.106,76.014,4/4,0.187
2025,1Wrzhfa5bNlqvsnCztz190,Devuélveme a mi chica,Hombres G,Hombres G,16,39.06,0.0625,0.0,True,Alternative,68,0.0031,0.603,194867,0.843,0.0337,A,0.445,-7.597,Minor,0.0557,172.676,4/4,0.503
2025,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,16,35.45,0.375,0.125,True,Rock,75,0.0115,0.527,241307,0.942,0.0,C#,0.188,-5.64,Minor,0.0366,148.723,4/4,0.495
2025,0P09TBGSKiQwfUsEh1UafT,The World Was Wide Enough,Leslie Odom Jr.,Hamilton,15,27.22,0.4667,0.0,True,Jazz,62,0.466,0.653,302191,0.351,0.0,F,0.107,-12.776,Major,0.648,116.605,3/4,0.309
2025,1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,Black Sunday,13,41.78,0.0769,0.0769,True,Hip-Hop,71,0.0297,0.897,208267,0.612,0.186,B,0.0894,-10.489,Major,0.211,102.305,4/4,0.767
2025,2BIfG6wL1t5wk1KixoK2BV,Chicago,flipturn,Heavy Colors,13,40.3,0.3846,0.3077,True,Indie,44,0.542,0.709,319821,0.655,0.00271,E,0.0931,-9.638,Major,0.0342,111.971,4/4,0.609
2025,79DO6dBi8936P6EShLB209,Lightning Bolt,Jake Bugg,Jake Bugg,13,13.79,0.5385,0.1538,True,Indie,60,0.0818,0.551,144013,0.839,0.0,A,0.151,-4.555,Major,0.0787,116.051,4/4,0.681
2025,1CsMuJeMzRqNgS7G0fo1Gv,How to Fight Loneliness,Wilco,Summerteeth,12,24.48,0.4167,0.0,True,Folk,52,0.596,0.692,232027,0.378,0.11,B,0.134,-12.671,Minor,0.0308,123.658,4/4,0.4
2025,1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,So Tonight That I Might See,12,23.16,0.3333,0.0,True,Children’s Music,72,0.245,0.42,295600,0.33,0.000679,A,0.0677,-13.925,Major,0.0275,157.143,3/4,0.175
2025,2W9u3whoCkQYOUbmnSrHi1,What'd I Miss,Daveed Diggs,Hamilton,12,12.11,0.6667,0.0,True,Children’s Music,65,0.169,0.539,236701,0.577,0.0,G,0.14,-7.762,Major,0.386,177.786,4/4,0.319
2025,4kiMvD7yPec5viFrCQDiYK,Henrietta,The Fratellis,Costello Music,12,17.4,0.5,0.0833,True,Indie,48,0.023,0.609,211627,0.951,0.0,F#,0.136,-3.267,Minor,0.0918,122.455,4/4,0.872
2025,5773KSWFzg9kCc8yazjbSt,Deceptacon,Le Tigre,Le Tigre,12,15.97,0.4167,0.3333,True,Children’s Music,55,0.055,0.603,184627,0.864,0.00493,E,0.0986,-3.341,Minor,0.0668,160.488,4/4,0.616
2025,7EqpEBPOohgk7NnKvBGFWo,Wait for It,Leslie Odom Jr.,Hamilton,12,6.84,0.8333,0.1667,True,Jazz,69,0.125,0.561,193750,0.474,5.07e-06,F#,0.0922,-9.638,Major,0.155,86.897,4/4,0.513
2025,2sEq2rC3ynYsT49x7utWnd,Dear Theodosia,Leslie Odom Jr.,Hamilton,11,6.87,0.8182,0.0,True,Jazz,67,0.906,0.601,184004,0.222,4.11e-05,A,0.0723,-10.485,Major,0.0303,106.754,4/4,0.271
2025,5HgAZuHFAU5qLLMYuIQkgq,Run Right Back,The Black Keys,El Camino,11,27.21,0.1818,0.0,True,Rock,56,0.03,0.511,197000,0.766,0.00752,D,0.221,-5.445,Minor,0.0473,79.963,4/4,0.632
2025,5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,Arctic Monkeys,Favourite Worst Nightmare,11,16.03,0.4545,0.0909,True,Rock,55,8.39e-05,0.421,170253,0.98,0.00125,C#,0.237,-4.229,Major,0.212,165.193,4/4,0.435
2025,6O0xnpq8xNi4VNvS6yezHN,Plastic Soul,Mondo Cozmo,Plastic Soul,10,23.57,0.4,0.3,True,Children’s Music,43,0.239,0.389,298333,0.714,0.757,D#,0.169,-5.232,Major,0.0315,77.294,4/4,0.348
2025,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,9,13.0,0.5556,0.5556,True,Pop,82,0.00239,0.429,266773,0.661,0.00013,B,0.234,-7.227,Major,0.0281,173.365,4/4,0.285
2025,4m3uMuu1gYYjZPtZvTOe6t,Orgasm of Death,The Growlers,Casual Acquaintances,9,11.41,0.6667,0.1111,True,Rock,50,0.000303,0.415,235693,0.728,0.000106,B,0.595,-5.568,Minor,0.0303,154.992,4/4,0.703
2025,5NQYyej46WQkgCbnzGD21W,Dear Prudence - Remastered 2009,The Beatles,The Beatles,9,21.67,0.4444,0.0,True,Rock,59,0.16,0.388,235773,0.529,0.0681,G,0.108,-10.533,Major,0.0436,150.721,4/4,0.332
2025,0LpHC9mhPAQC98IjXZIrif,The Election of 1800,Daveed Diggs,Hamilton,8,15.72,0.5,0.125,True,Children’s Music,62,0.319,0.731,237983,0.42,0.0,A#,0.306,-10.199,Major,0.463,67.41,4/4,0.645
2025,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,Graceland (25th Anniversary Deluxe Edition),8,14.83,0.5,0.0,True,Folk,76,0.182,0.776,280000,0.763,0.0065,F,0.077,-8.124,Major,0.0535,128.433,4/4,0.82
2025,0u3U5RQBk1VHOnVfuBd2BF,Teenage Dream,T. Rex,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),8,5.51,0.875,0.0,True,Blues,40,0.027,0.354,345613,0.902,5.14e-05,C,0.672,-4.687,Major,0.137,126.688,4/4,0.574
2025,2B4Y9u4ERAFiMo13XPJyGP,"Here, There And Everywhere - Remastered 2009",The Beatles,Revolver,8,1.21,1.0,0.5,True,Rock,61,0.921,0.29,144880,0.247,0.00565,G,0.0917,-12.125,Major,0.0383,165.361,4/4,0.36
2025,2lwwrWVKdf3LR9lbbhnr6R,Float On,Modest Mouse,Good News For People Who Love Bad News,8,15.28,0.25,0.0,True,Indie,72,0.013,0.649,208467,0.888,2.23e-06,F#,0.0888,-4.807,Major,0.0293,100.975,4/4,0.553
2025,2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,Cage The Elephant,Melophobia,8,21.0,0.25,0.0,True,Indie,71,0.0801,0.635,208760,0.675,0.0,D,0.0831,-3.445,Major,0.0263,113.946,4/4,0.273
2025,4F1AgKpuFRMLEgtPETVwZk,You've Got To Hide Your Love Away - Remastered 2009,The Beatles,Help!,8,5.87,0.625,0.5,True,Rock,65,0.207,0.398,129120,0.392,0.0,G,0.102,-9.05,Major,0.0282,184.267,3/4,0.378
2025,4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,Hozier,Hozier (Expanded Edition),8,22.42,0.25,0.125,True,Folk,67,0.0579,0.555,223120,0.727,7.52e-06,F#,0.0937,-4.202,Major,0.0388,82.142,4/4,0.739
2025,0ZiGRciYMWrDvCPNM0T21o,big fat mouth,Arlie,Wait,7,18.31,0.2857,0.7143,True,Indie,53,0.0678,0.605,218773,0.827,7.62e-06,D,0.182,-5.15,Major,0.0454,128.023,4/4,0.858
2025,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours,7,20.51,0.1429,0.1429,True,Rock,79,0.0644,0.828,257800,0.492,0.00428,C,0.128,-9.744,Major,0.0276,120.151,4/4,0.789
2025,2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,Looking Glass,7,10.32,0.2857,0.1429,True,Rock,73,0.54,0.719,186947,0.768,1.59e-05,C#,0.146,-7.528,Minor,0.0766,125.315,4/4,0.772
2025,0NfdbvWFwlVMA183QibxCB,Me Vale,Maná,¿Dónde Jugarán Los Niños?,6,7.51,0.5,0.0,True,Pop,59,0.00201,0.534,271320,0.925,0.000692,A,0.134,-5.198,Major,0.035,166.9,4/4,0.753
2025,0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,Bigger Than Both Of Us,6,8.78,0.3333,0.1667,True,Folk,68,0.461,0.573,142787,0.683,0.0,F,0.0935,-6.644,Major,0.176,169.519,4/4,0.817
2025,12q3V8ShACq2PSWINMc2rC,It's Too Late,Carole King,Tapestry,6,10.68,0.5,0.1667,True,Folk,66,0.498,0.45,233173,0.441,0.00562,A,0.133,-12.718,Minor,0.0352,208.282,4/4,0.811
2025,1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,Rubber Soul,6,5.91,0.6667,0.3333,True,Rock,68,0.183,0.425,124693,0.369,0.00126,E,0.112,-11.876,Major,0.0379,176.625,3/4,0.65
2025,1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,Strange Days,6,6.12,0.3333,0.0,True,Rock,69,0.685,0.699,130173,0.467,0.0,E,0.315,-8.578,Minor,0.0375,119.287,4/4,0.764
2025,1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,The Smiths,Hatful of Hollow,6,14.1,0.6667,0.0,True,Dance,68,0.000854,0.398,408173,0.93,0.121,B,0.0874,-6.76,Major,0.0615,190.818,4/4,0.725
2025,1gpBDeONibvJyQYEv5HJh9,Drop the Guillotine,Peach Pit,Being So Normal,6,7.66,0.6667,0.0,True,Rock,57,0.0381,0.514,219960,0.881,9.55e-06,C,0.103,-6.52,Major,0.0629,87.541,4/4,0.577
2025,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,Weezer,Make Believe,6,9.25,0.3333,0.0,True,Children’s Music,68,0.0932,0.693,196093,0.823,0.0,F,0.328,-3.761,Major,0.0726,87.904,4/4,0.741
2025,207qLd1ovrqfYVBBDrNMUM,Dance This Mess Around,The B-52's,The B-52's,6,11.02,0.3333,0.0,True,Dance,50,0.0168,0.608,276560,0.712,0.000369,D#,0.129,-7.957,Major,0.0821,161.072,4/4,0.542
2025,2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer,6,14.58,0.1667,0.0,True,Rock,75,0.00719,0.654,200307,0.81,0.00251,E,0.165,-6.26,Minor,0.0288,114.623,4/4,0.661
2025,31u6rUeIEXGrYVoh10U7eu,Leave It In My Dreams,The Voidz,Virtue,6,15.85,0.3333,0.0,True,Alternative,53,0.0226,0.6,239442,0.746,0.0119,E,0.109,-4.696,Minor,0.0355,118.551,4/4,0.614
2025,37zuIvk4KBkAxxLJsxJaHq,Would That I,Hozier,"Wasteland, Baby!",6,4.95,0.8333,0.0,True,Pop,65,0.243,0.521,268293,0.526,0.00537,F,0.108,-6.032,Major,0.0281,130.694,4/4,0.502
2025,3EK4tGkSiO5xvvB5sM4tln,Amárrame,Mon Laferte,La Trenza,6,9.27,0.5,0.6667,True,Children’s Music,72,0.247,0.563,207333,0.674,0.00226,F,0.107,-4.554,Minor,0.048,179.977,4/4,0.784
2025,4MTNJQ4reRfe0L96z1UAM4,O Katrina!,Black Lips,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),6,3.39,0.8333,0.0,True,Blues,37,0.00114,0.255,170840,0.855,0.000985,A,0.113,-5.73,Major,0.0407,179.678,4/4,0.835
2025,4ZoBC5MhSEzuknIgAkBaoT,My Life,Billy Joel,52nd Street,6,14.17,0.5,0.0,True,Folk,59,0.108,0.741,284000,0.647,0.00139,D,0.0555,-12.878,Major,0.0427,131.097,4/4,0.804
2025,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Rick Springfield,Working Class Dog,6,18.22,0.0,0.1667,True,Rock,70,0.164,0.727,194120,0.832,0.0,D,0.105,-5.851,Major,0.05,131.703,4/4,0.822
2025,5ovcVaOus1Wv4vTtyGXlhB,Either Way,Wilco,Sky Blue Sky,6,12.5,0.3333,0.1667,True,Folk,45,0.597,0.542,186120,0.546,0.00382,E,0.111,-9.927,Minor,0.0323,74.797,4/4,0.344
2025,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,An Innocent Man,6,10.35,0.5,0.1667,True,Rock,79,0.0747,0.701,197707,0.943,0.0,E,0.601,-2.986,Major,0.0456,128.992,4/4,0.791
2025,6OiRh4kttAs1YWglvTcYkB,Alrighty Aphrodite,Peach Pit,Being So Normal,6,0.44,1.0,0.3333,True,Rock,61,0.00605,0.534,207813,0.724,0.0929,F#,0.108,-4.675,Minor,0.0495,81.846,4/4,0.503
2025,6tunhVGD8C05MZNjSVIsjw,It Never Rains in Southern California,Albert Hammond,It Never Rains In Southern California,6,11.4,0.3333,0.0,True,Rock,61,0.124,0.626,233507,0.565,0.0,A,0.0811,-10.027,Major,0.0271,116.61,4/4,0.924
2025,01MBhRpvFkbeRwAp7gcF2W,E-Pro,Beck,Guero,5,6.81,0.6,0.0,True,Children’s Music,50,0.00182,0.622,202360,0.948,0.151,A,0.0827,-6.169,Major,0.0978,95.785,4/4,0.665
2025,01SfTM5nfCou5gQL70r6gs,Golden Slumbers - Remastered 2009,The Beatles,Abbey Road,5,0.44,1.0,0.4,True,Rock,64,0.326,0.419,91760,0.152,0.0034,C,0.113,-12.126,Major,0.0277,80.608,4/4,0.239
2025,0Bi1yywe4x2EpWgcuCZ1Hb,Bittersweet Symphony - Jim Eno Sessions,Mondo Cozmo,Spotify Singles,5,11.57,0.6,0.2,True,Alternative,43,0.0201,0.396,323467,0.789,0.0639,A,0.0762,-8.245,Major,0.0303,169.985,4/4,0.458
2025,0VXp4zDspR993l2hIKW17g,Anthems For A Seventeen Year-Old Girl,Broken Social Scene,You Forgot It In People,5,4.85,0.8,0.0,True,Folk,59,0.214,0.483,275693,0.446,0.0159,E,0.132,-9.417,Major,0.0359,80.093,4/4,0.403
2025,0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,"Everybody Else Is Doing It, So Why Can't We?",5,6.76,0.6,0.6,True,Pop,76,0.0783,0.439,274707,0.434,4.87e-05,G,0.14,-14.918,Major,0.0265,94.845,4/4,0.204
2025,11zf7m4vw9Ze7cer9Nyhk1,Pleaser,Wallows,Pleaser,5,4.21,0.6,0.0,True,Rock,68,0.126,0.497,187896,0.914,1.98e-05,A,0.274,-4.308,Major,0.0455,148.893,4/4,0.385
2025,19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,Greatest Hits,5,13.31,0.4,0.0,True,Rock,69,0.017,0.622,264907,0.54,0.00771,F,0.265,-13.99,Major,0.0261,130.879,4/4,0.847
2025,1OYOLWqKmhkFIx2KC9ek1a,Colors of the Wind,Judy Kuhn,Pocahontas,5,12.63,0.2,0.0,True,Movie,64,0.933,0.249,214400,0.17,0.000344,C#,0.103,-17.232,Major,0.0573,62.659,4/4,0.219
2025,1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,The Supremes,The Supremes A' Go-Go,5,6.24,0.4,0.0,True,Pop,75,0.344,0.486,167933,0.725,0.0,A#,0.0831,-9.263,Major,0.0661,193.249,4/4,0.694
2025,2M7enaZSs1DRRjZscA4LAj,Reminiscing,The Buttertones,Buttertones,5,5.02,0.6,0.0,True,Rock,50,0.000591,0.399,180000,0.707,0.201,B,0.126,-7.809,Major,0.0307,125.137,4/4,0.577
2025,31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,The Definitive Collection,5,15.13,0.0,0.6,True,Pop,73,0.011,0.712,251067,0.549,0.0,F,0.118,-9.484,Major,0.0254,109.882,4/4,0.552
2025,3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,Rubber Soul,5,5.18,0.6,0.2,True,Rock,72,0.449,0.688,146333,0.435,0.0,A,0.113,-11.359,Major,0.0323,103.239,4/4,0.435
